Country Name,Country Code,Series Name,Series Code,YR2023
Sudan,SDN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,780018
Sudan,SDN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,938156
Sudan,SDN,"Population ages 80 and above, female",SP.POP.80UP.FE,87509
Sudan,SDN,"Population ages 80 and above, male",SP.POP.80UP.MA,69117
Sudan,SDN,"Population, female",SP.POP.TOTL.FE.IN,24074537
Sudan,SDN,"Population, male",SP.POP.TOTL.MA.IN,24034469
Sudan,SDN,"Population, total",SP.POP.TOTL,48109006
Sudan,SDN,Urban population,SP.URB.TOTL,17483775
Suriname,SUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,79660
Suriname,SUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,82458
Suriname,SUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,205610
Suriname,SUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,208223
Suriname,SUR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,19226
Suriname,SUR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,28059
Suriname,SUR,"Population ages 80 and above, female",SP.POP.80UP.FE,5773
Suriname,SUR,"Population ages 80 and above, male",SP.POP.80UP.MA,2963
Suriname,SUR,"Population, female",SP.POP.TOTL.FE.IN,313329
Suriname,SUR,"Population, male",SP.POP.TOTL.MA.IN,309907
Suriname,SUR,"Population, total",SP.POP.TOTL,623236
Suriname,SUR,Urban population,SP.URB.TOTL,413897
Sweden,SWE,"Population ages 0-14, female",SP.POP.0014.FE.IN,892047
Sweden,SWE,"Population ages 0-14, male",SP.POP.0014.MA.IN,944843
Sweden,SWE,"Population ages 15-64, female",SP.POP.1564.FE.IN,3192537
Sweden,SWE,"Population ages 15-64, male",SP.POP.1564.MA.IN,3361419
Sweden,SWE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1009672
Sweden,SWE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1144256
Sweden,SWE,"Population ages 80 and above, female",SP.POP.80UP.FE,346159
Sweden,SWE,"Population ages 80 and above, male",SP.POP.80UP.MA,249596
Sweden,SWE,"Population, female",SP.POP.TOTL.FE.IN,5228840
Sweden,SWE,"Population, male",SP.POP.TOTL.MA.IN,5315935
Sweden,SWE,"Population, total",SP.POP.TOTL,10544776
Sweden,SWE,Urban population,SP.URB.TOTL,9357223
Switzerland,CHE,"Population ages 0-14, female",SP.POP.0014.FE.IN,644448
Switzerland,CHE,"Population ages 0-14, male",SP.POP.0014.MA.IN,680038
Switzerland,CHE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2849066
Switzerland,CHE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2918385
Switzerland,CHE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,787819
Switzerland,CHE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,948223
Switzerland,CHE,"Population ages 80 and above, female",SP.POP.80UP.FE,302199
Switzerland,CHE,"Population ages 80 and above, male",SP.POP.80UP.MA,198843
Switzerland,CHE,"Population, female",SP.POP.TOTL.FE.IN,4441737
Switzerland,CHE,"Population, male",SP.POP.TOTL.MA.IN,4386242
Switzerland,CHE,"Population, total",SP.POP.TOTL,8827979
Switzerland,CHE,Urban population,SP.URB.TOTL,6550537
Syrian Arab Republic,SYR,"Population ages 0-14, female",SP.POP.0014.FE.IN,3364557
Syrian Arab Republic,SYR,"Population ages 0-14, male",SP.POP.0014.MA.IN,3527202
Syrian Arab Republic,SYR,"Population ages 15-64, female",SP.POP.1564.FE.IN,7614753
Syrian Arab Republic,SYR,"Population ages 15-64, male",SP.POP.1564.MA.IN,7624262
Syrian Arab Republic,SYR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,473900
Syrian Arab Republic,SYR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,622339
Syrian Arab Republic,SYR,"Population ages 80 and above, female",SP.POP.80UP.FE,96728
Syrian Arab Republic,SYR,"Population ages 80 and above, male",SP.POP.80UP.MA,56099
Syrian Arab Republic,SYR,"Population, female",SP.POP.TOTL.FE.IN,11601649
Syrian Arab Republic,SYR,"Population, male",SP.POP.TOTL.MA.IN,11625364
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,23227014
Syrian Arab Republic,SYR,Urban population,SP.URB.TOTL,13334396
Tajikistan,TJK,"Population ages 0-14, female",SP.POP.0014.FE.IN,1782137
Tajikistan,TJK,"Population ages 0-14, male",SP.POP.0014.MA.IN,1876811
Tajikistan,TJK,"Population ages 15-64, female",SP.POP.1564.FE.IN,3059430
Tajikistan,TJK,"Population ages 15-64, male",SP.POP.1564.MA.IN,3055572
Tajikistan,TJK,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,172460
Tajikistan,TJK,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,197134
Tajikistan,TJK,"Population ages 80 and above, female",SP.POP.80UP.FE,25184
Tajikistan,TJK,"Population ages 80 and above, male",SP.POP.80UP.MA,21072
Tajikistan,TJK,"Population, female",SP.POP.TOTL.FE.IN,5038700
Tajikistan,TJK,"Population, male",SP.POP.TOTL.MA.IN,5104843
Tajikistan,TJK,"Population, total",SP.POP.TOTL,10143543
Tajikistan,TJK,Urban population,SP.URB.TOTL,2863928
Tanzania,TZA,"Population ages 0-14, female",SP.POP.0014.FE.IN,14386043
Tanzania,TZA,"Population ages 0-14, male",SP.POP.0014.MA.IN,14693267
Tanzania,TZA,"Population ages 15-64, female",SP.POP.1564.FE.IN,18546705
Tanzania,TZA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17725750
Tanzania,TZA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,918192
Tanzania,TZA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1168149
Tanzania,TZA,"Population ages 80 and above, female",SP.POP.80UP.FE,170162
Tanzania,TZA,"Population ages 80 and above, male",SP.POP.80UP.MA,105706
Tanzania,TZA,"Population, female",SP.POP.TOTL.FE.IN,34100897
Tanzania,TZA,"Population, male",SP.POP.TOTL.MA.IN,33337209
Tanzania,TZA,"Population, total",SP.POP.TOTL,67438106
Tanzania,TZA,Urban population,SP.URB.TOTL,25227921
Thailand,THA,"Population ages 0-14, female",SP.POP.0014.FE.IN,5303786
Thailand,THA,"Population ages 0-14, male",SP.POP.0014.MA.IN,5628139
Thailand,THA,"Population ages 15-64, female",SP.POP.1564.FE.IN,25209281
Thailand,THA,"Population ages 15-64, male",SP.POP.1564.MA.IN,24201985
Thailand,THA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,4995591
Thailand,THA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,6462498
Thailand,THA,"Population ages 80 and above, female",SP.POP.80UP.FE,1595424
Thailand,THA,"Population ages 80 and above, male",SP.POP.80UP.MA,988687
Thailand,THA,"Population, female",SP.POP.TOTL.FE.IN,36975565
Thailand,THA,"Population, male",SP.POP.TOTL.MA.IN,34825715
Thailand,THA,"Population, total",SP.POP.TOTL,71801279
Thailand,THA,Urban population,SP.URB.TOTL,38491230
Timor-Leste,TLS,"Population ages 0-14, female",SP.POP.0014.FE.IN,225227
Timor-Leste,TLS,"Population ages 0-14, male",SP.POP.0014.MA.IN,240297
Timor-Leste,TLS,"Population ages 15-64, female",SP.POP.1564.FE.IN,404080
Timor-Leste,TLS,"Population ages 15-64, male",SP.POP.1564.MA.IN,420872
Timor-Leste,TLS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,32654
Timor-Leste,TLS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,37468
Timor-Leste,TLS,"Population ages 80 and above, female",SP.POP.80UP.FE,5513
Timor-Leste,TLS,"Population ages 80 and above, male",SP.POP.80UP.MA,4355
Timor-Leste,TLS,"Population, female",SP.POP.TOTL.FE.IN,666774
Timor-Leste,TLS,"Population, male",SP.POP.TOTL.MA.IN,693822
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1360596
Timor-Leste,TLS,Urban population,SP.URB.TOTL,441595
Togo,TGO,"Population ages 0-14, female",SP.POP.0014.FE.IN,1777981
Togo,TGO,"Population ages 0-14, male",SP.POP.0014.MA.IN,1811343
Togo,TGO,"Population ages 15-64, female",SP.POP.1564.FE.IN,2571593
Togo,TGO,"Population ages 15-64, male",SP.POP.1564.MA.IN,2605498
Togo,TGO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,135051
Togo,TGO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,152333
Togo,TGO,"Population ages 80 and above, female",SP.POP.80UP.FE,13140
Togo,TGO,"Population ages 80 and above, male",SP.POP.80UP.MA,10790
Togo,TGO,"Population, female",SP.POP.TOTL.FE.IN,4501907
Togo,TGO,"Population, male",SP.POP.TOTL.MA.IN,4551892
Togo,TGO,"Population, total",SP.POP.TOTL,9053799
Togo,TGO,Urban population,SP.URB.TOTL,4028035
Tonga,TON,"Population ages 0-14, female",SP.POP.0014.FE.IN,17674
Tonga,TON,"Population ages 0-14, male",SP.POP.0014.MA.IN,18966
Tonga,TON,"Population ages 15-64, female",SP.POP.1564.FE.IN,33020
Tonga,TON,"Population ages 15-64, male",SP.POP.1564.MA.IN,31387
Tonga,TON,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2964
Tonga,TON,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,3762
Tonga,TON,"Population ages 80 and above, female",SP.POP.80UP.FE,829
Tonga,TON,"Population ages 80 and above, male",SP.POP.80UP.MA,525
Tonga,TON,"Population, female",SP.POP.TOTL.FE.IN,54456
Tonga,TON,"Population, male",SP.POP.TOTL.MA.IN,53317
Tonga,TON,"Population, total",SP.POP.TOTL,107773
Tonga,TON,Urban population,SP.URB.TOTL,24960
Trinidad and Tobago,TTO,"Population ages 0-14, female",SP.POP.0014.FE.IN,141387
Trinidad and Tobago,TTO,"Population ages 0-14, male",SP.POP.0014.MA.IN,146587
Trinidad and Tobago,TTO,"Population ages 15-64, female",SP.POP.1564.FE.IN,531410
Trinidad and Tobago,TTO,"Population ages 15-64, male",SP.POP.1564.MA.IN,531597
Trinidad and Tobago,TTO,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,78224
Trinidad and Tobago,TTO,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,105732
Trinidad and Tobago,TTO,"Population ages 80 and above, female",SP.POP.80UP.FE,19890
Trinidad and Tobago,TTO,"Population ages 80 and above, male",SP.POP.80UP.MA,10681
Trinidad and Tobago,TTO,"Population, female",SP.POP.TOTL.FE.IN,778529
Trinidad and Tobago,TTO,"Population, male",SP.POP.TOTL.MA.IN,756408
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1534937
Trinidad and Tobago,TTO,Urban population,SP.URB.TOTL,820255
Tunisia,TUN,"Population ages 0-14, female",SP.POP.0014.FE.IN,1494617
Tunisia,TUN,"Population ages 0-14, male",SP.POP.0014.MA.IN,1579567
Tunisia,TUN,"Population ages 15-64, female",SP.POP.1564.FE.IN,4183255
Tunisia,TUN,"Population ages 15-64, male",SP.POP.1564.MA.IN,4039407
Tunisia,TUN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,526053
Tunisia,TUN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,635324
Tunisia,TUN,"Population ages 80 and above, female",SP.POP.80UP.FE,123551
Tunisia,TUN,"Population ages 80 and above, male",SP.POP.80UP.MA,76615
Tunisia,TUN,"Population, female",SP.POP.TOTL.FE.IN,6313196
Tunisia,TUN,"Population, male",SP.POP.TOTL.MA.IN,6145027
Tunisia,TUN,"Population, total",SP.POP.TOTL,12458223
Tunisia,TUN,Urban population,SP.URB.TOTL,8788529
Turkiye,TUR,"Population ages 0-14, female",SP.POP.0014.FE.IN,9563456
Turkiye,TUR,"Population ages 0-14, male",SP.POP.0014.MA.IN,10066368
Turkiye,TUR,"Population ages 15-64, female",SP.POP.1564.FE.IN,28621522
Turkiye,TUR,"Population ages 15-64, male",SP.POP.1564.MA.IN,29539673
Turkiye,TUR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,3188949
Turkiye,TUR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,4444344
Turkiye,TUR,"Population ages 80 and above, female",SP.POP.80UP.FE,882699
Turkiye,TUR,"Population ages 80 and above, male",SP.POP.80UP.MA,429494
Turkiye,TUR,"Population, female",SP.POP.TOTL.FE.IN,42629322
Turkiye,TUR,"Population, male",SP.POP.TOTL.MA.IN,42794990
Turkiye,TUR,"Population, total",SP.POP.TOTL,85424312
Turkiye,TUR,Urban population,SP.URB.TOTL,66172235
Turkmenistan,TKM,"Population ages 0-14, female",SP.POP.0014.FE.IN,981145
Turkmenistan,TKM,"Population ages 0-14, male",SP.POP.0014.MA.IN,1034532
Turkmenistan,TKM,"Population ages 15-64, female",SP.POP.1564.FE.IN,2096676
Turkmenistan,TKM,"Population ages 15-64, male",SP.POP.1564.MA.IN,2051460
Turkmenistan,TKM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,142066
Turkmenistan,TKM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,210220
Turkmenistan,TKM,"Population ages 80 and above, female",SP.POP.80UP.FE,27670
Turkmenistan,TKM,"Population ages 80 and above, male",SP.POP.80UP.MA,13145
Turkmenistan,TKM,"Population, female",SP.POP.TOTL.FE.IN,3288041
Turkmenistan,TKM,"Population, male",SP.POP.TOTL.MA.IN,3228059
Turkmenistan,TKM,"Population, total",SP.POP.TOTL,6516100
Turkmenistan,TKM,Urban population,SP.URB.TOTL,3518889
Turks and Caicos Islands,TCA,"Population ages 0-14, female",SP.POP.0014.FE.IN,3914
Turks and Caicos Islands,TCA,"Population ages 0-14, male",SP.POP.0014.MA.IN,3751
Turks and Caicos Islands,TCA,"Population ages 15-64, female",SP.POP.1564.FE.IN,16294
Turks and Caicos Islands,TCA,"Population ages 15-64, male",SP.POP.1564.MA.IN,17249
Turks and Caicos Islands,TCA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2169
Turks and Caicos Islands,TCA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2683
Turks and Caicos Islands,TCA,"Population ages 80 and above, female",SP.POP.80UP.FE,584
Turks and Caicos Islands,TCA,"Population ages 80 and above, male",SP.POP.80UP.MA,392
Turks and Caicos Islands,TCA,"Population, female",SP.POP.TOTL.FE.IN,22892
Turks and Caicos Islands,TCA,"Population, male",SP.POP.TOTL.MA.IN,23169
Turks and Caicos Islands,TCA,"Population, total",SP.POP.TOTL,46062
Turks and Caicos Islands,TCA,Urban population,SP.URB.TOTL,43412
Tuvalu,TUV,"Population ages 0-14, female",SP.POP.0014.FE.IN,1739
Tuvalu,TUV,"Population ages 0-14, male",SP.POP.0014.MA.IN,1878
Tuvalu,TUV,"Population ages 15-64, female",SP.POP.1564.FE.IN,3379
Tuvalu,TUV,"Population ages 15-64, male",SP.POP.1564.MA.IN,3638
Tuvalu,TUV,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,319
Tuvalu,TUV,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,443
Tuvalu,TUV,"Population ages 80 and above, female",SP.POP.80UP.FE,62
Tuvalu,TUV,"Population ages 80 and above, male",SP.POP.80UP.MA,30
Tuvalu,TUV,"Population, female",SP.POP.TOTL.FE.IN,5561
Tuvalu,TUV,"Population, male",SP.POP.TOTL.MA.IN,5835
Tuvalu,TUV,"Population, total",SP.POP.TOTL,11396
Tuvalu,TUV,Urban population,SP.URB.TOTL,7549
Uganda,UGA,"Population ages 0-14, female",SP.POP.0014.FE.IN,10702189
Uganda,UGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,10881596
Uganda,UGA,"Population ages 15-64, female",SP.POP.1564.FE.IN,13311103
Uganda,UGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,12852163
Uganda,UGA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,337043
Uganda,UGA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,498240
Uganda,UGA,"Population ages 80 and above, female",SP.POP.80UP.FE,38968
Uganda,UGA,"Population ages 80 and above, male",SP.POP.80UP.MA,21283
Uganda,UGA,"Population, female",SP.POP.TOTL.FE.IN,24511532
Uganda,UGA,"Population, male",SP.POP.TOTL.MA.IN,24070802
Uganda,UGA,"Population, total",SP.POP.TOTL,48582334
Uganda,UGA,Urban population,SP.URB.TOTL,13005977
Ukraine,UKR,"Population ages 0-14, female",SP.POP.0014.FE.IN,2924984
Ukraine,UKR,"Population ages 0-14, male",SP.POP.0014.MA.IN,3135575
Ukraine,UKR,"Population ages 15-64, female",SP.POP.1564.FE.IN,13144872
Ukraine,UKR,"Population ages 15-64, male",SP.POP.1564.MA.IN,12253727
Ukraine,UKR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2583337
Ukraine,UKR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,5372099
Ukraine,UKR,"Population ages 80 and above, female",SP.POP.80UP.FE,1442707
Ukraine,UKR,"Population ages 80 and above, male",SP.POP.80UP.MA,426008
Ukraine,UKR,"Population, female",SP.POP.TOTL.FE.IN,21441955
Ukraine,UKR,"Population, male",SP.POP.TOTL.MA.IN,17972639
Ukraine,UKR,"Population, total",SP.POP.TOTL,39414596
Ukraine,UKR,Urban population,SP.URB.TOTL,27627661
United Arab Emirates,ARE,"Population ages 0-14, female",SP.POP.0014.FE.IN,699228
United Arab Emirates,ARE,"Population ages 0-14, male",SP.POP.0014.MA.IN,748898
United Arab Emirates,ARE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2151793
United Arab Emirates,ARE,"Population ages 15-64, male",SP.POP.1564.MA.IN,5739410
United Arab Emirates,ARE,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,95280
United Arab Emirates,ARE,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,82264
United Arab Emirates,ARE,"Population ages 80 and above, female",SP.POP.80UP.FE,20101
United Arab Emirates,ARE,"Population ages 80 and above, male",SP.POP.80UP.MA,14870
United Arab Emirates,ARE,"Population, female",SP.POP.TOTL.FE.IN,2933285
United Arab Emirates,ARE,"Population, male",SP.POP.TOTL.MA.IN,6583587
United Arab Emirates,ARE,"Population, total",SP.POP.TOTL,9516871
United Arab Emirates,ARE,Urban population,SP.URB.TOTL,8353814
United Kingdom,GBR,"Population ages 0-14, female",SP.POP.0014.FE.IN,5635277
United Kingdom,GBR,"Population ages 0-14, male",SP.POP.0014.MA.IN,5931584
United Kingdom,GBR,"Population ages 15-64, female",SP.POP.1564.FE.IN,21272144
United Kingdom,GBR,"Population ages 15-64, male",SP.POP.1564.MA.IN,21272218
United Kingdom,GBR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,6008546
United Kingdom,GBR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,7064304
United Kingdom,GBR,"Population ages 80 and above, female",SP.POP.80UP.FE,2096989
United Kingdom,GBR,"Population ages 80 and above, male",SP.POP.80UP.MA,1484797
United Kingdom,GBR,"Population, female",SP.POP.TOTL.FE.IN,33971725
United Kingdom,GBR,"Population, male",SP.POP.TOTL.MA.IN,33212347
United Kingdom,GBR,"Population, total",SP.POP.TOTL,67184072
United Kingdom,GBR,Urban population,SP.URB.TOTL,56865942
United States,USA,"Population ages 0-14, female",SP.POP.0014.FE.IN,28924175
United States,USA,"Population ages 0-14, male",SP.POP.0014.MA.IN,30290217
United States,USA,"Population ages 15-64, female",SP.POP.1564.FE.IN,108017493
United States,USA,"Population ages 15-64, male",SP.POP.1564.MA.IN,108865859
United States,USA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,26676377
United States,USA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,32246840
United States,USA,"Population ages 80 and above, female",SP.POP.80UP.FE,8025155
United States,USA,"Population ages 80 and above, male",SP.POP.80UP.MA,5532020
United States,USA,"Population, female",SP.POP.TOTL.FE.IN,169188508
United States,USA,"Population, male",SP.POP.TOTL.MA.IN,165832453
United States,USA,"Population, total",SP.POP.TOTL,335020960
United States,USA,Urban population,SP.URB.TOTL,279065759
Upper middle income,UMC,"Population ages 0-14, female",SP.POP.0014.FE.IN,265032765
Upper middle income,UMC,"Population ages 0-14, male",SP.POP.0014.MA.IN,288700133
Upper middle income,UMC,"Population ages 15-64, female",SP.POP.1564.FE.IN,938679934
Upper middle income,UMC,"Population ages 15-64, male",SP.POP.1564.MA.IN,963859809
Upper middle income,UMC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,146148535
Upper middle income,UMC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,189508001
Upper middle income,UMC,"Population ages 80 and above, female",SP.POP.80UP.FE,37913574
Upper middle income,UMC,"Population ages 80 and above, male",SP.POP.80UP.MA,22084925
Upper middle income,UMC,"Population, female",SP.POP.TOTL.FE.IN,1393220702
Upper middle income,UMC,"Population, male",SP.POP.TOTL.MA.IN,1398708482
Upper middle income,UMC,"Population, total",SP.POP.TOTL,2791929182
Upper middle income,UMC,Urban population,SP.URB.TOTL,1916331781
Uruguay,URY,"Population ages 0-14, female",SP.POP.0014.FE.IN,312774
Uruguay,URY,"Population ages 0-14, male",SP.POP.0014.MA.IN,328929
Uruguay,URY,"Population ages 15-64, female",SP.POP.1564.FE.IN,1122276
Uruguay,URY,"Population ages 15-64, male",SP.POP.1564.MA.IN,1118803
Uruguay,URY,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,211360
Uruguay,URY,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,328966
Uruguay,URY,"Population ages 80 and above, female",SP.POP.80UP.FE,112921
Uruguay,URY,"Population ages 80 and above, male",SP.POP.80UP.MA,47050
